file_path,MD5sum,Build-ID,Size(bytes),ModifiedTime,ModifiedTime(HumanReadable)
/usr/lib/i386-linux-gnu/gconv/GBBIG5.so,4f024f1da8a91ddb1916c1f77f47109a,c0da40885de0a129b2e52c93d87fab3d1fd304a4,54732,1484588617,2017-01-16 18:43:37.000000000 +0100
/usr/lib/i386-linux-gnu/gconv/GBGBK.so,eeab47e6b6b712069703836394cd158c,fc1eddbc8f52d88b1914f447d1bf125634d91412,9680,1484588617,2017-01-16 18:43:37.000000000 +0100
/usr/lib/i386-linux-gnu/gconv/GBK.so,e095b0f5e3b5274a1f3ef4c02c3eaa99,4c3c725b50abc10c0aba21b3276ae86c299410f3,112080,1484588617,2017-01-16 18:43:37.000000000 +0100
/usr/lib/i386-linux-gnu/gconv/GEORGIAN-ACADEMY.so,4705222c96c814fd4bc77bb2bfb82f8a,d966622490a3de74be15c40f4e5beb556a9e31f3,9680,1484588617,2017-01-16 18:43:37.000000000 +0100
/usr/lib/i386-linux-gnu/gconv/GEORGIAN-PS.so,74b265cd1ba6a49127e41c7030efa763,a538fe5a0cd70639a32d5d94c2746d0453202092,9680,1484588617,2017-01-16 18:43:37.000000000 +0100
/usr/lib/i386-linux-gnu/gconv/GOST_19768-74.so,dcdbbd96db7a795100f37bec4c437a39,f109e2fb4597df4f1b935fcb5509d8aecfb27f06,9680,1484588617,2017-01-16 18:43:37.000000000 +0100
/usr/lib/i386-linux-gnu/gconv/GREEK7-OLD.so,cf46113420c68ef95545fd090a1ac642,34c771a9d51ab1ae110e7bcac44089e399542094,9680,1484588617,2017-01-16 18:43:37.000000000 +0100
/usr/lib/i386-linux-gnu/gconv/GREEK7.so,bcf893447ab348dc4bf94490edba0d90,ad6620375b418de3d133367131355843726ea5e0,9680,1484588617,2017-01-16 18:43:37.000000000 +0100
/usr/lib/i386-linux-gnu/gconv/GREEK-CCITT.so,fd72069730541ed0eab6a728383df014,3c61c26abdd84c31daccba9938df7ba2a9240806,9680,1484588617,2017-01-16 18:43:37.000000000 +0100
/usr/lib/i386-linux-gnu/gconv/HP-GREEK8.so,d69bc31a586765fb102782d92e1fb40a,ac2494f4b9217269d0f155502a2e023ee2c1d2c6,9680,1484588617,2017-01-16 18:43:37.000000000 +0100
/usr/lib/i386-linux-gnu/gconv/HP-ROMAN8.so,dad5658c0ac789002bef4d928e9da5e3,bb693a782b87b21f19347f030c1bfed9ff8c1b97,9680,1484588617,2017-01-16 18:43:37.000000000 +0100
/usr/lib/i386-linux-gnu/gconv/HP-ROMAN9.so,5312e27884f7c39603094b82e4a84bad,374f2ea4453eae8b890362e9b2f4f059faf86b27,9680,1484588617,2017-01-16 18:43:37.000000000 +0100
/usr/lib/i386-linux-gnu/gconv/HP-THAI8.so,7b9cfbbe79d94e2f5a8b7535a89854c3,f206fdc836bc348d35d973842e2a5ebaf03468ca,9680,1484588617,2017-01-16 18:43:37.000000000 +0100
/usr/lib/i386-linux-gnu/gconv/HP-TURKISH8.so,72a449dc7401bd14fb2abb18d7add38b,e25604a27b911cc90463d5d5461d8e264724b0d7,9680,1484588617,2017-01-16 18:43:37.000000000 +0100
/usr/lib/i386-linux-gnu/gconv/IBM037.so,989115c5d79d4ed244ef3d7cd29ff721,36276bffc88e6959700861601cfd7340d66122d5,9680,1484588617,2017-01-16 18:43:37.000000000 +0100
